1 0 0 10 4 3 1 9469.05 441.637 0.197375
2 0 0 10 0 0 0 1.20245e+06 4924.8 0
3 0 0 10 3 3 0 1.94599e+06 7049.5 0.148885
4 0 0 10 2 2 0 368443 2651.6 0.099668
5 0 0 10 19 13 6 295389 2878.1 0.739783
6 0 0 10 3 3 0 412894 2894.76 0.148885
7 0 0 10 0 0 0 233856 3971.96 0
8 0 0 10 5 1 4 10701.3 436.123 0.244919
9 0 0 10 15 11 4 57890.3 1084.52 0.635149
10 0 0 10 16 15 1 56585.4 1064.47 0.664037
11 0 0 10 0 0 0 883153 15613.8 0
12 0 0 10 32 30 2 1.66084e+06 6159.56 0.921669
13 0 0 10 8 7 1 5372.46 349.935 0.379949
14 0 0 10 1 1 0 121668 1804.37 0.0499584
15 0 0 10 12 4 8 13172.8 474.157 0.53705
16 0 0 10 0 0 0 6570.39 325.863 0
17 0 0 10 0 0 0 18752.9 641.121 0
18 0 0 10 11 9 2 560345 5606.87 0.50052
19 0 0 10 4 3 1 62562.7 1188.2 0.197375
20 0 0 10 11 9 2 846924 4046.51 0.50052
21 0 0 10 5 3 2 257635 2086.26 0.244919
22 0 0 10 2 2 0 91153.6 1208.55 0.099668
23 0 0 10 28 26 2 1.78158e+06 7073.01 0.885352
24 0 0 10 8 8 0 14211.8 497.189 0.379949
25 0 0 10 17 14 3 618119 3311.57 0.691069
26 0 0 10 0 0 0 186250 2573.94 0
27 0 0 10 0 0 0 447698 3503.77 0
28 0 0 10 11 9 2 31447.1 783.283 0.50052
29 0 0 10 7 4 3 662472 3140.48 0.336376
30 0 0 10 11 11 0 1.59902e+06 6482.54 0.50052
31 0 0 10 9 9 0 2.28867e+06 7996.48 0.421899
32 0 0 10 1 1 0 64762.2 4380.95 0.0499584
33 0 0 10 0 0 0 11833 886.822 0
34 0 0 10 0 0 0 66555.3 1512.14 0
35 0 0 10 9 9 0 71601.3 1016.58 0.421899
36 0 0 10 0 0 0 46137.2 3226.14 0
37 0 0 10 0 0 0 168101 1888.82 0
38 0 0 10 0 0 0 24229.3 1693.52 0
39 0 0 10 1 1 0 52821.6 1488.61 0.0499584
40 0 0 10 14 12 2 2.02598e+06 6192.19 0.604368
41 0 0 10 0 0 0 2505.65 650.539 0
42 0 0 10 4 4 0 687887 5179.39 0.197375
43 0 0 10 17 16 1 61929.2 2262.07 0.691069
44 0 0 10 0 0 0 25306.4 1689.82 0
45 0 0 10 17 16 1 96380.3 1976.97 0.691069
46 0 0 10 7 7 0 1.84873e+06 8195.36 0.336376
47 0 0 10 0 0 0 84715.9 3881.93 0
48 0 0 10 0 0 0 10643.1 371.667 0
49 0 0 10 15 12 3 38867.8 993.077 0.635149
50 0 0 10 13 13 0 72309.5 1018.06 0.57167
51 0 0 10 1 1 0 170497 2254.77 0.0499584
52 0 0 10 0 0 0 40389.8 1421.67 0
53 0 0 10 1 0 1 1.8106e+06 5521.48 0.0499584
54 0 0 10 61 55 6 859650 8185.66 0.995524
55 0 0 10 1 1 0 8600.96 423.975 0.0499584
56 0 0 10 2 2 0 9341.68 428.817 0.099668
57 0 0 10 31 10 21 23754.2 674.821 0.913785
58 0 0 10 0 0 0 2036.34 380.797 0
59 0 0 10 28 16 12 16496.5 585.435 0.885352
60 0 0 10 5 5 0 17147.4 560.779 0.244919
61 0 0 10 32 26 6 906543 6313.24 0.921669
62 0 0 10 13 4 9 67234.2 1211.42 0.57167
63 0 0 10 35 26 9 165545 2909.03 0.941376
64 0 0 10 14 3 11 13855.1 470.959 0.604368
65 0 0 10 19 15 4 68636.3 1243.79 0.739783
66 0 0 10 7 6 1 19565.9 879.263 0.336376
67 0 0 10 1 0 1 3646.22 342.184 0.0499584
68 0 0 10 48 17 31 32951.9 965.645 0.983675
69 0 0 10 0 0 0 4770.44 394.246 0
70 0 0 10 46 13 33 33601.4 885.904 0.980096
71 0 0 10 8 3 5 16061.6 686.133 0.379949
72 0 0 10 42 6 36 33352.4 877.214 0.970452
73 0 0 10 28 8 20 33265.6 877.899 0.885352
74 0 0 10 0 0 0 1225.81 184.097 0
75 0 0 10 35 15 20 49211.4 1148.12 0.941376
76 0 0 10 0 0 0 322951 13481.4 0
77 0 0 10 15 8 7 74726.6 1530.91 0.635149
78 0 0 10 21 16 5 833540 4388.82 0.781806
79 0 0 10 0 0 0 153540 1922.54 0
80 0 0 10 0 0 0 72818.3 1756.91 0
81 0 0 10 0 0 0 8504.84 393.031 0
82 0 0 10 32 6 26 22158.2 1123.02 0.921669
83 0 0 10 90 9 81 103898 1775.11 0.999753
84 0 0 10 3 3 0 43004.8 924.67 0.148885
85 0 0 10 15 15 0 445838 3251.69 0.635149
86 0 0 10 1 0 1 336647 2557.02 0.0499584
87 0 0 10 0 0 0 2874.89 271.555 0
88 0 0 10 3 3 0 3.07973e+06 7402.95 0.148885
89 0 0 10 1 1 0 399729 3651.3 0.0499584
90 0 0 10 2 1 1 295569 2672.22 0.099668
91 0 0 10 5 5 0 854892 5248.61 0.244919
92 0 0 10 1 1 0 340335 2997.9 0.0499584
93 0 0 10 10 10 0 4.26619e+06 9620.9 0.462117
94 0 0 10 0 0 0 643293 3436.02 0
95 0 0 10 20 20 0 159218 2076.19 0.761594
96 0 0 10 0 0 0 47679.4 1044.01 0
97 0 0 10 0 0 0 34211.1 742.898 0
98 0 0 10 111 47 64 197385 2061.79 0.99997
99 0 0 10 15 7 8 13153.4 492.41 0.635149
100 0 0 10 0 0 0 17788.6 1279.14 0
101 0 0 10 0 0 0 3743.76 314.158 0
102 0 0 10 0 0 0 14089.1 1050.87 0
103 0 0 10 0 0 0 27328.3 2175.64 0
104 0 0 10 0 0 0 16012.9 1356.18 0
105 0 0 10 0 0 0 1.11035e+06 4928.15 0
106 0 0 10 37 13 24 19681.1 600.021 0.951746
107 0 0 10 9 6 3 56737.5 875.596 0.421899
108 0 0 10 0 0 0 35209.9 1041.61 0
109 0 0 10 0 0 0 1109.72 164.412 0
110 0 0 10 6 2 4 11657 460.632 0.291313
111 0 0 10 0 0 0 463.76 147.772 0
112 0 0 10 1 1 0 926.027 180.207 0.0499584
113 0 0 10 9 4 5 37017.3 893.12 0.421899
114 0 0 10 23 4 19 25688.2 722.43 0.817754
115 0 0 10 0 0 0 903.913 202.469 0
116 0 0 10 38 36 2 1.44992e+06 5819.88 0.956237
117 0 0 10 0 0 0 1054.33 143.061 0
118 0 0 10 7 5 2 205525 2714.93 0.336376
119 0 0 10 0 0 0 892.548 139.848 0
120 0 0 10 0 0 0 2968.79 383.827 0
121 0 0 10 12 7 5 34521.5 863.038 0.53705
122 0 0 10 33 30 3 1.97892e+06 6044.99 0.928858
123 0 0 10 0 0 0 15766.3 494.063 0
124 0 0 10 0 0 0 24155.1 594.145 0
125 0 0 10 12 3 9 27294.6 779.141 0.53705
126 0 0 10 0 0 0 743.505 128.273 0
127 0 0 10 0 0 0 1354.65 224.211 0
128 0 0 10 8 2 6 15218.5 509.035 0.379949
129 0 0 10 0 0 0 1215.31 227.467 0
130 0 0 10 6 2 4 20439.8 827.202 0.291313
131 0 0 10 20 5 15 33346.2 904.026 0.761594
132 0 0 10 13 5 8 18751.7 697.713 0.57167
133 0 0 10 0 0 0 96975.7 1743.96 0
134 0 0 10 15 15 0 2.17601e+06 7054.28 0.635149
135 0 0 10 0 0 0 172945 1722.54 0
136 0 0 10 1 1 0 189231 5207.94 0.0499584
137 0 0 10 20 17 3 73638.2 1394.67 0.761594
138 0 0 10 4 3 1 73356.1 1667.33 0.197375
139 0 0 10 14 12 2 109010 1392.64 0.604368
140 0 0 10 11 10 1 25716 681.784 0.50052
141 0 0 10 5 5 0 17083.6 547.308 0.244919
142 0 0 10 11 9 2 1.15235e+06 7682.13 0.50052
143 0 0 10 5 4 1 1.53981e+06 7405.94 0.244919
144 0 0 10 3 3 0 720797 4012.09 0.148885
145 0 0 10 13 9 4 48281.9 976.313 0.57167
146 0 0 10 0 0 0 62669.3 1035.2 0
147 0 0 10 0 0 0 209239 3460.55 0
148 0 0 10 0 0 0 27202.1 844.611 0
149 0 0 10 26 10 16 69151.3 2004.67 0.861723
150 0 0 10 13 3 10 26044.5 1009.36 0.57167
151 0 0 10 5 5 0 874521 3891.38 0.244919
152 0 0 10 52 48 4 1.51327e+06 6928.77 0.989027
153 0 0 10 8 7 1 4.95124e+06 11797.9 0.379949
154 0 0 10 0 0 0 1730.44 243.071 0
155 0 0 10 0 0 0 1034.94 170.684 0
156 0 0 10 0 0 0 33978.7 762.167 0
157 0 0 10 0 0 0 1500.23 215.266 0
158 0 0 10 0 0 0 6560.45 550.715 0
159 0 0 10 0 0 0 23210.5 775.407 0
160 0 0 10 0 0 0 68802.6 1056.21 0
161 0 0 10 1 1 0 463187 2940.72 0.0499584
162 0 0 10 2 2 0 46860.4 1746.27 0.099668
163 0 0 10 0 0 0 7756.9 670.662 0
164 0 0 10 13 3 10 14976.1 548.323 0.57167
165 0 0 10 43 11 32 33795.6 863.818 0.973226
166 0 0 10 6 6 0 7431.3 338.797 0.291313
167 0 0 10 6 4 2 5821.32 377.288 0.291313
168 0 0 10 6 6 0 23136.5 626.763 0.291313
169 0 0 10 18 17 1 30100.2 818.094 0.716298
170 0 0 10 20 17 3 30497.2 817.257 0.761594
171 0 0 10 0 0 0 7.71383e+06 31958 0
172 0 0 10 0 0 0 494294 6241.23 0
173 0 0 10 0 0 0 499571 9523 0
174 0 0 10 0 0 0 336480 8176.49 0
175 0 0 10 0 0 0 370804 5663.06 0
176 0 0 10 161 95 66 3.73515e+06 13082.9 1
177 0 0 10 0 0 0 87984.3 2310.12 0
178 0 0 10 32 24 8 3.23894e+06 10795.4 0.921669
179 0 0 10 11 5 6 43948.1 1292.75 0.50052
180 0 0 10 53 15 38 32818 830.078 0.990066
181 0 0 10 4 2 2 28403.3 926.201 0.197375
182 0 0 10 22 18 4 2.5817e+06 9075.5 0.800499
183 0 0 10 9 8 1 73659.4 1489.4 0.421899
184 0 0 10 15 11 4 351942 2405.6 0.635149
185 0 0 10 0 0 0 39792.5 986.813 0
186 0 0 10 5 5 0 90210.3 1264.69 0.244919
187 0 0 10 2 1 1 7625.04 430.531 0.099668
188 0 0 10 15 11 4 43045.8 914.244 0.635149
189 0 0 10 17 10 7 60678 1156.23 0.691069
190 0 0 10 7 4 3 12528.6 471.935 0.336376
191 0 0 10 19 12 7 54048.8 1076.76 0.739783
192 0 0 10 4 2 2 10996.9 530.649 0.197375
193 0 0 10 3 2 1 8548.62 370.669 0.148885
194 0 0 10 23 11 12 40360.9 1011.41 0.817754
195 0 0 10 9 4 5 14109.5 462.788 0.421899
196 0 0 10 15 3 12 25788.7 685.908 0.635149
197 0 0 10 0 0 0 6.02827e+06 14609.9 0
198 0 0 10 0 0 0 138992 1841.33 0
199 0 0 10 1 1 0 1064.87 139.344 0.0499584
200 0 0 10 8 5 3 24977.2 633.733 0.379949
201 0 0 10 7 6 1 26849.3 848.258 0.336376
202 0 0 10 0 0 0 22575.7 588.818 0
203 0 0 10 11 9 2 16171.4 554.173 0.50052
204 0 0 10 20 15 5 65463.7 1218.2 0.761594
205 0 0 10 6 4 2 6475.12 458.087 0.291313
206 0 0 10 27 21 6 139736 1769.69 0.874053
207 0 0 10 0 0 0 9660.36 855.448 0
208 0 0 10 0 0 0 13639.5 471.873 0
209 0 0 10 0 0 0 13727.9 472.403 0
210 0 0 10 0 0 0 22559.9 739.596 0
211 0 0 10 0 0 0 12483.1 925.866 0
212 0 0 10 0 0 0 28150.5 735.964 0
213 0 0 10 3 3 0 1.44542e+06 10446.4 0.148885
214 0 0 10 1 0 1 1937.55 175.946 0.0499584
215 0 0 10 0 0 0 271385 5204.33 0
216 0 0 10 0 0 0 13060 620.984 0
217 0 0 10 5 1 4 15081.6 656.589 0.244919
218 0 0 10 0 0 0 98929.4 3736.98 0
219 0 0 10 14 5 9 42665.3 957.332 0.604368
220 0 0 10 0 0 0 5671.17 462.173 0
221 0 0 10 46 21 25 494230 4037.49 0.980096
222 0 0 10 1 1 0 65601.1 1053.36 0.0499584
223 0 0 10 5 5 0 1.17339e+06 4559.11 0.244919
224 0 0 10 5 4 1 208196 2496.7 0.244919
225 0 0 10 10 6 4 94848.8 1704.5 0.462117
226 0 0 10 0 0 0 41234.3 1151.1 0
227 0 0 10 14 12 2 2.04725e+06 5961.5 0.604368
228 0 0 10 7 6 1 501973 3164.08 0.336376
229 0 0 10 2 2 0 357964 3083.32 0.099668
230 0 0 10 0 0 0 34577.3 835.387 0
231 0 0 10 1 1 0 1585.83 279.052 0.0499584
232 0 0 10 3 2 1 30363.3 976.335 0.148885
233 0 0 10 0 0 0 30894.7 873.728 0
234 0 0 10 0 0 0 3162.58 277.01 0
235 0 0 10 7 6 1 630020 5059.51 0.336376
236 0 0 10 0 0 0 605.941 133.972 0
237 0 0 10 10 8 2 14797.2 618.332 0.462117
238 0 0 10 0 0 0 4494.53 269.495 0
239 0 0 10 9 8 1 26815.4 657.253 0.421899
240 0 0 10 87 75 12 301266 2589.44 0.999667
241 0 0 10 37 24 13 293215 2702.26 0.951746
242 0 0 10 0 0 0 1861 266.052 0
243 0 0 10 18 15 3 7.79e+06 12127 0.716298
244 0 0 10 1 1 0 51485.9 1272.46 0.0499584
245 0 0 10 4 4 0 135157 1769.78 0.197375
246 0 0 10 0 0 0 413457 3125.62 0
247 0 0 10 0 0 0 11885.3 585.88 0
248 0 0 10 1 0 1 18390.2 586.512 0.0499584
249 0 0 10 0 0 0 4178.07 573.364 0
250 0 0 10 3 0 3 10169.1 411.652 0.148885
251 0 0 10 0 0 0 1262.07 231.435 0
252 0 0 10 13 9 4 151293 2633.62 0.57167
253 0 0 10 106 67 39 180396 1834.18 0.99995
254 0 0 10 13 10 3 18088.6 580.721 0.57167
255 0 0 10 10 5 5 15724.7 687.844 0.462117
256 0 0 10 19 15 4 40866.3 785.638 0.739783
257 0 0 10 0 0 0 26192 639.643 0
258 0 0 10 4 2 2 10358.5 415.113 0.197375
259 0 0 10 0 0 0 1429.51 211.884 0
260 0 0 10 340 222 118 1.87177e+06 13293.6 1
261 0 0 10 2 2 0 54359.5 967.704 0.099668
262 0 0 10 4 4 0 96066.4 1322.28 0.197375
263 0 0 10 3 2 1 138168 1451.6 0.148885
264 0 0 10 9 6 3 10613.1 474.106 0.421899
265 0 0 10 2 1 1 18288.6 660.214 0.099668
266 0 0 10 47 36 11 41189.4 804.866 0.981973
267 0 0 10 24 21 3 34117.8 1228.35 0.833655
268 0 0 10 10 8 2 4685.86 667.315 0.462117
269 0 0 10 6 6 0 41792 1020.47 0.291313
270 0 0 10 6 3 3 1.16489e+06 4942.78 0.291313
271 0 0 10 6 5 1 578479 3439.55 0.291313
272 0 0 10 1 1 0 12852.6 608.247 0.0499584
273 0 0 10 14 13 1 92033 1355.04 0.604368
274 0 0 10 2 2 0 26613.9 713.574 0.099668
275 0 0 10 8 8 0 289332 2177.44 0.379949
